qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,False,0,0.0,0.614843400020618,0.00019724882989498503,5.791631784322596e-05,0.0,0.0,0.0
1,True,True,1,1.0,0.56746240000939,0.00018949008667242366,5.5638191079274675e-05,0.0,0.0,0.0
2,True,True,1,1.0,0.6744887999957427,0.00021463843348022116,6.302226351066763e-05,0.0,0.0,0.0
3,True,True,1,1.0,0.5331630999862682,0.00017606749229695523,5.1697040997197095e-05,0.0,0.0,0.0
4,True,True,1,1.0,0.588905699987663,0.0001932163803037668,5.6732307614439704e-05,0.0,0.0,0.0
5,True,False,0,0.0,0.4590048000100069,0.00015769041425733963,4.630115249768714e-05,0.0,0.0,0.0
6,True,True,1,1.0,0.564745599986054,0.00018726540116153256,5.498497760663412e-05,0.0,0.0,0.0
7,True,True,1,1.0,0.4737097999895923,0.00015416823528910874,4.5266968230366566e-05,0.0,0.0,0.0
8,True,True,1,1.0,0.5562022000085562,0.00017778338601428506,5.220086272314081e-05,0.0,0.0,0.0
9,True,True,1,1.0,0.5167834000021685,0.00017021312781993975,4.997807904441169e-05,0.0,0.0,0.0
10,True,True,1,1.0,0.5228725000051782,0.00016839229422483876,4.944344480962491e-05,0.0,0.0,0.0
11,True,False,0,0.0,0.45652129998779856,0.00014990416148255578,4.4014948362777105e-05,0.0,0.0,0.0
12,True,True,1,1.0,0.6547108000086155,0.0002116154667698632,6.213465824112157e-05,0.0,0.0,0.0
13,True,True,1,1.0,0.5645402999944054,0.0001814840609235437,5.3287457074008104e-05,0.0,0.0,0.0
14,True,True,1,1.0,0.45720460001030006,0.00014899407938595764,4.374772952047487e-05,0.0,0.0,0.0
15,True,True,1,1.0,0.6326006999588571,0.0002025277568020242,5.9466319477111496e-05,0.0,0.0,0.0
16,True,True,1,1.0,0.5416956999688409,0.0001763984279287522,5.1794210512712126e-05,0.0,0.0,0.0
17,True,True,1,1.0,0.46044620001339354,0.00015416723003485572,4.5266673067019535e-05,0.0,0.0,0.0
18,True,True,1,1.0,0.5699904000211973,0.00018234275538299503,5.353958744796407e-05,0.0,0.0,0.0
19,True,True,1,1.0,0.5472253000189085,0.00017963916595758005,5.2745757925308436e-05,0.0,0.0,0.0
20,True,False,0,0.0,0.4394064000225626,0.00014939892423903727,4.386660030516159e-05,0.0,0.0,0.0
21,True,True,1,1.0,0.4472816000052262,0.0001451487684945895,4.261866706718142e-05,0.0,0.0,0.0
22,True,True,1,1.0,0.582238300004974,0.0001882308941124928,5.526846621669573e-05,0.0,0.0,0.0
23,True,True,1,1.0,0.5746496999927331,0.0001867311302106597,5.482810465473054e-05,0.0,0.0,0.0
24,True,True,1,1.0,0.566380999982357,0.000185232914085556,5.438819755188207e-05,0.0,0.0,0.0
25,True,True,1,1.0,0.4607116000261158,0.0001514254401385626,4.446162709956005e-05,0.0,0.0,0.0
26,True,True,1,1.0,0.45500740001443774,0.00015042623771034582,4.4168240692892214e-05,0.0,0.0,0.0
27,True,False,0,0.0,0.44518790001166053,0.00014837695128033012,4.356652800189279e-05,0.0,0.0,0.0
28,True,True,1,1.0,0.529800799995428,0.0001731874368234108,5.0851397409345515e-05,0.0,0.0,0.0
29,True,True,1,1.0,0.6011692000029143,0.0001940479196382154,5.697646468456636e-05,0.0,0.0,0.0
30,True,True,1,1.0,0.45115809998242185,0.0001492184819199047,4.3813618724927055e-05,0.0,0.0,0.0
31,True,True,1,1.0,0.48000569999567233,0.00015216101371784202,4.467760664801825e-05,0.0,0.0,0.0
32,True,False,0,0.0,0.7003666000091471,0.00022229548456536191,6.527053136921427e-05,0.0,0.0,0.0
33,True,True,1,1.0,0.5558714000217151,0.00017689488370756012,5.19399801514768e-05,0.0,0.0,0.0
34,True,True,1,1.0,0.4486926000099629,0.00014529744783745293,4.2662322383578396e-05,0.0,0.0,0.0
35,True,True,1,1.0,0.4530588000197895,0.0001467422668163748,4.30865509848518e-05,0.0,0.0,0.0
36,True,False,0,0.0,0.6562757999927271,0.0002087232282587791,6.128543746259758e-05,0.0,0.0,0.0
37,True,True,1,1.0,0.4680804000236094,0.0001492648479869253,4.38272327568893e-05,0.0,0.0,0.0
38,True,False,0,0.0,0.6022419000219088,0.00019540346165548592,5.7374479731671505e-05,0.0,0.0,0.0
39,True,False,0,0.0,0.4434305999893695,0.0001465050738953432,4.301690625939542e-05,0.0,0.0,0.0
40,True,True,1,1.0,0.47264629998244345,0.00015903206851504483,4.669508981263264e-05,0.0,0.0,0.0
41,True,False,0,0.0,0.4561083000153303,0.00015253822354354833,4.478836321965837e-05,0.0,0.0,0.0
42,True,True,1,1.0,0.44691169998259284,0.00014525127038496818,4.264876373272749e-05,0.0,0.0,0.0
43,True,False,0,0.0,0.45688079998944886,0.00014972661559090256,4.3962817233288424e-05,0.0,0.0,0.0
44,True,True,1,1.0,0.4845989999885205,0.00015746509936658923,4.6234995406491925e-05,0.0,0.0,0.0
45,True,True,1,1.0,0.5360939999809489,0.00017578194254383185,5.161319771016339e-05,0.0,0.0,0.0
46,True,True,1,1.0,0.43590599999879487,0.0001504516901899637,4.4175714064978794e-05,0.0,0.0,0.0
47,True,True,1,1.0,0.5577905999671202,0.0001793275034019255,5.2654247381784655e-05,0.0,0.0,0.0
48,True,True,1,1.0,0.5689527000067756,0.00017818047176965145,5.231745527697782e-05,0.0,0.0,0.0
49,True,True,1,1.0,0.6680270000069868,0.00021314429201954382,6.258355281319276e-05,0.0,0.0,0.0
50,True,True,1,1.0,0.45465129998046905,0.00014823607110335052,4.352516268118542e-05,0.0,0.0,0.0
51,True,True,1,1.0,0.4477982000389602,0.00014535781306535442,4.268004685742031e-05,0.0,0.0,0.0
52,True,False,0,0.0,0.6686820999893826,0.00020838399640726244,6.118583200615232e-05,0.0,0.0,0.0
53,True,True,1,1.0,0.47096410003723577,0.00015191857153270562,4.460642063053748e-05,0.0,0.0,0.0
54,True,False,0,0.0,0.4440156999917235,0.00014728842532498213,4.324691436847301e-05,0.0,0.0,0.0
55,True,False,0,0.0,0.475022300001001,0.0001594104183070862,4.6806181101860835e-05,0.0,0.0,0.0
56,True,True,1,1.0,0.5856747000070754,0.00018961232612288317,5.5674083098860105e-05,0.0,0.0,0.0
57,True,True,1,1.0,0.7197404999751598,0.00022723308654977342,6.672031297787968e-05,0.0,0.0,0.0
58,True,False,0,0.0,0.46851409997907467,0.00015721787798830835,4.616240611949956e-05,0.0,0.0,0.0
59,True,True,1,1.0,0.4874716000049375,0.00016010943834793363,4.701142777879199e-05,0.0,0.0,0.0
60,True,False,0,0.0,0.51049529996817,0.00017022152097312856,4.9980543447004336e-05,0.0,0.0,0.0
61,True,False,0,0.0,0.4642903000349179,0.00015791819319767436,4.6368033084575505e-05,0.0,0.0,0.0
62,True,False,0,0.0,0.46065950000775047,0.00015657393611445483,4.597333152646639e-05,0.0,0.0,0.0
63,True,True,1,1.0,0.6483118000323884,0.0002099496459908158,6.164553896086766e-05,0.0,0.0,0.0
64,True,True,1,1.0,0.46193050002329983,0.00015517765775079767,4.5563355449294005e-05,0.0,0.0,0.0
65,True,True,1,1.0,0.6311900000146125,0.00020256703769921738,5.9477853157327595e-05,0.0,0.0,0.0
66,True,True,1,1.0,0.7196265999809839,0.00022796344570163144,6.693476146308103e-05,0.0,0.0,0.0
67,True,False,0,0.0,0.5494291999784764,0.00017520327086132463,5.144328778923354e-05,0.0,0.0,0.0
68,True,False,0,0.0,0.47183620001305826,0.00015080372322523006,4.427907821255146e-05,0.0,0.0,0.0
69,True,True,1,1.0,0.45235930001945235,0.00015075555967230172,4.426493640171617e-05,0.0,0.0,0.0
70,True,True,1,1.0,0.4512792000314221,0.00015040853686218295,4.41630433594082e-05,0.0,0.0,0.0
71,True,True,1,1.0,0.6115590000117663,0.00019765032261078263,5.803420437138561e-05,0.0,0.0,0.0
72,True,False,0,0.0,0.4627651000046171,0.0001550027175046392,4.551198939097326e-05,0.0,0.0,0.0
73,True,True,1,1.0,0.47085969999898225,0.0001602491604153115,4.7052453054674623e-05,0.0,0.0,0.0
74,True,True,1,1.0,0.47819610001170076,0.0001618233171530446,4.751465788502087e-05,0.0,0.0,0.0
75,True,True,1,1.0,0.47239209996769205,0.000160363295451763,4.708596545143608e-05,0.0,0.0,0.0
76,True,False,0,0.0,0.4635396999947261,0.0001494857990935468,4.389210855121323e-05,0.0,0.0,0.0
77,True,False,0,0.0,0.4611492999829352,0.00014853511768546073,4.36129689151116e-05,0.0,0.0,0.0
78,True,True,1,1.0,0.46234679999179207,0.00014801632247763246,4.3460639960014005e-05,0.0,0.0,0.0
79,True,False,0,0.0,0.4671491000044625,0.0001571104201499999,4.613085428559752e-05,0.0,0.0,0.0
80,True,False,0,0.0,0.6100664999976289,0.00019595247594460073,5.753568163125071e-05,0.0,0.0,0.0
81,True,True,1,1.0,0.4362540000292938,0.00014267379337641915,4.189196341233923e-05,0.0,0.0,0.0
82,True,False,0,0.0,0.46760629999334924,0.0001564442797446695,4.593526174665131e-05,0.0,0.0,0.0
83,True,True,1,1.0,0.4717354000022169,0.00015194046274113226,4.461284834007514e-05,0.0,0.0,0.0
84,True,False,0,0.0,0.46919999999227,0.00015558584316422675,4.568320709128201e-05,0.0,0.0,0.0
85,True,True,1,1.0,0.45908410000265576,0.00015435693381134148,4.532237400182791e-05,0.0,0.0,0.0
86,True,True,1,1.0,0.4560446999967098,0.00015425146414658117,4.5291405936616424e-05,0.0,0.0,0.0
87,True,True,1,1.0,0.46608859999105334,0.00015227018301256832,4.470966100076374e-05,0.0,0.0,0.0
88,True,True,1,1.0,0.495098900020821,0.0001628057912727025,4.780313251585718e-05,0.0,0.0,0.0
89,True,True,1,1.0,0.49507470001117326,0.00016368665012388213,4.806177081159308e-05,0.0,0.0,0.0
90,True,True,1,1.0,0.46672270001727156,0.00015183220858265009,4.4581062690173737e-05,0.0,0.0,0.0
91,True,True,1,1.0,0.44938989999354817,0.000146808314868162,4.310594405279684e-05,0.0,0.0,0.0
92,True,True,1,1.0,0.4713865000230726,0.00015214454892337103,4.467277224534872e-05,0.0,0.0,0.0
93,True,True,1,1.0,0.4264225000224542,0.00014211222394306896,4.172707506390003e-05,0.0,0.0,0.0
94,True,True,1,1.0,0.4268877000140492,0.00014243528130975105,4.182193135856254e-05,0.0,0.0,0.0
95,True,False,0,0.0,0.43262430001050234,0.00014301328774621867,4.199164594955764e-05,0.0,0.0,0.0
96,True,True,1,1.0,0.43839520000619814,0.00014635784864257346,4.2973677893789886e-05,0.0,0.0,0.0
97,True,True,1,1.0,0.4718693000031635,0.0001550183489396435,4.551657910214436e-05,0.0,0.0,0.0
98,True,False,0,0.0,0.5551705000107177,0.00018149920857306226,5.329190473579936e-05,0.0,0.0,0.0
99,True,False,0,0.0,0.46286309996503405,0.00014627801135873758,4.29502360233928e-05,0.0,0.0,0.0
100,True,True,1,1.0,0.45924169998033904,0.0001481198230461331,4.349102985801963e-05,0.0,0.0,0.0
101,True,False,0,0.0,0.4259044000064023,0.000142425752803682,4.181913359298716e-05,0.0,0.0,0.0
102,True,True,1,1.0,0.5960937999770977,0.00019029866797965278,5.58756071999001e-05,0.0,0.0,0.0
103,True,False,0,0.0,0.46174149998114444,0.00014606022414215828,4.288628921233027e-05,0.0,0.0,0.0
104,True,True,1,1.0,0.44514810002874583,0.00015003330349897125,4.405286711785219e-05,0.0,0.0,0.0
105,True,True,1,1.0,0.4322181999741588,0.00014299958114357745,4.1987621408800965e-05,0.0,0.0,0.0
106,True,False,0,0.0,0.45640260001528077,0.00015266571138363312,4.482579627450299e-05,0.0,0.0,0.0
107,True,False,0,0.0,0.5411205999844242,0.00017778149054632802,5.220030617472062e-05,0.0,0.0,0.0
108,True,False,0,0.0,0.4492757999978494,0.0001536920343945053,4.5127145842655745e-05,0.0,0.0,0.0
109,True,False,0,0.0,0.4556919000169728,0.00014789774938993219,4.342582446002571e-05,0.0,0.0,0.0
110,True,True,1,1.0,0.43635079998057336,0.00015001295457931608,4.40468922560538e-05,0.0,0.0,0.0
111,True,True,1,1.0,0.4589687999978196,0.00015410939198038387,4.524969062333148e-05,0.0,0.0,0.0
112,True,False,0,0.0,0.5230787000036798,0.00016823757804276208,4.93980169529354e-05,0.0,0.0,0.0
113,True,True,1,1.0,0.4601136999845039,0.00015284183608386677,4.487751011292832e-05,0.0,0.0,0.0
114,True,True,1,1.0,0.46407869999529794,0.00015172346174017188,4.454913237810664e-05,0.0,0.0,0.0
115,True,True,1,1.0,0.4353760000085458,0.00014105076562192012,4.141540904520819e-05,0.0,0.0,0.0
116,True,True,1,1.0,0.45611609998741187,0.00015206682076570414,4.464994965782209e-05,0.0,0.0,0.0
117,True,True,1,1.0,0.4531732000177726,0.00015088162593196894,4.4301952051279624e-05,0.0,0.0,0.0
118,True,False,0,0.0,0.43957480002427474,0.00014779070410908331,4.339439376148842e-05,0.0,0.0,0.0
119,True,True,1,1.0,0.4271584000089206,0.00014157584221732514,4.156958234503312e-05,0.0,0.0,0.0
120,True,True,1,1.0,0.465912700019544,0.0001530623238114947,4.49422498496387e-05,0.0,0.0,0.0
121,True,True,1,1.0,0.4909827000228688,0.00016305801224424587,4.787718978637387e-05,0.0,0.0,0.0
122,True,False,0,0.0,0.44470300001557916,0.00014818836713200538,4.351115581296581e-05,0.0,0.0,0.0
123,True,False,0,0.0,0.48200320001342334,0.0001571210382587303,4.613397198094939e-05,0.0,0.0,0.0
124,True,True,1,1.0,0.5460686000296846,0.00017717100093453948,5.202105385461734e-05,0.0,0.0,0.0
125,True,False,0,0.0,0.4675083000329323,0.00015798511382625902,4.638768235903478e-05,0.0,0.0,0.0
126,True,False,0,0.0,0.45411529997363687,0.00015493408649298754,4.549183791282844e-05,0.0,0.0,0.0
127,True,False,0,0.0,0.4994377000257373,0.00016357783075382758,4.802981920393622e-05,0.0,0.0,0.0
128,True,True,1,1.0,0.5388985000026878,0.00017804517652486284,5.227772980735639e-05,0.0,0.0,0.0
129,True,False,0,0.0,0.6960984999896027,0.00022230771993797538,6.527412392654195e-05,0.0,0.0,0.0
130,True,True,1,1.0,0.703245299984701,0.0002246159757635151,6.595187536428994e-05,0.0,0.0,0.0
131,True,True,1,1.0,0.718114700022852,0.000230869148063683,6.778793550547198e-05,0.0,0.0,0.0
132,True,False,0,0.0,0.629553400009172,0.0002015753928093997,5.9186685799544695e-05,0.0,0.0,0.0
133,True,False,0,0.0,0.5178147999977227,0.00016624589736208948,4.8813218496055025e-05,0.0,0.0,0.0
134,True,False,0,0.0,0.45921249996172264,0.00015056258575998874,4.4208275287696285e-05,0.0,0.0,0.0
135,True,True,1,1.0,0.4918030000117142,0.00016446425013287515,4.8290090185146325e-05,0.0,0.0,0.0
136,True,True,1,1.0,0.4405374999914784,0.00014304099493392435,4.199978135036361e-05,0.0,0.0,0.0
137,True,False,0,0.0,0.5436671999923419,0.00017236281356131113,5.060927104046359e-05,0.0,0.0,0.0
138,True,True,1,1.0,0.48498470001504757,0.00015513771881894937,4.5551628556554134e-05,0.0,0.0,0.0
139,True,False,0,0.0,0.6315777000272647,0.00020351727106138879,5.975686123792334e-05,0.0,0.0,0.0
140,True,False,0,0.0,0.5054310999985319,0.00016330079201994522,4.794847492739497e-05,0.0,0.0,0.0
141,True,False,0,0.0,0.619329100009054,0.00019570267144250906,5.7462333885920546e-05,0.0,0.0,0.0
142,True,True,1,1.0,0.4675314000051003,0.00015625877605056612,4.588079404251078e-05,0.0,0.0,0.0
143,True,True,1,1.0,0.432564699993236,0.00014437568813177942,4.2391674754807734e-05,0.0,0.0,0.0
144,True,False,0,0.0,0.41759160000947304,0.00013712929799534928,4.026398540637944e-05,0.0,0.0,0.0
145,True,True,1,1.0,0.41645379998954013,0.00013479753042850372,3.95793304372734e-05,0.0,0.0,0.0
146,True,True,1,1.0,0.5062117999768816,0.00016750571866688368,4.918312797107181e-05,0.0,0.0,0.0
147,True,True,1,1.0,0.49416309999651276,0.00015697613722674177,4.6091426054421306e-05,0.0,0.0,0.0
148,True,False,0,0.0,0.6589462999836542,0.00021138482551551774,6.206693721990414e-05,0.0,0.0,0.0
149,True,True,1,1.0,0.439463299990166,0.0001406803575260314,4.130664960149125e-05,0.0,0.0,0.0
150,True,False,0,0.0,0.44905779996770434,0.0001445061653307625,4.24299855469763e-05,0.0,0.0,0.0
151,True,True,1,1.0,0.6333969999977853,0.0002036566514646426,5.979778619418423e-05,0.0,0.0,0.0
